#name=basidiomycota_odb10
#domain=eukaryota
#creation_date=2020-09-10
#number_of_BUSCOs=1764
#number_of_species=133
#max_intron=60000
#max_seq_len=70000
#Model_ID	Description	Link
37483at5204	Peroxisomal membrane protein PEX16	https://www.orthodb.org/v10?query=37483at5204
5080at5204	Importin subunit beta-1	https://www.orthodb.org/v10?query=5080at5204
26752at5204	25S rRNA (cytosine-C(5))-methyltransferase rcm1	https://www.orthodb.org/v10?query=26752at5204
646at5204	Ras GTPase-activating protein	https://www.orthodb.org/v10?query=646at5204
67488at5204	DUF858-domain-containing protein	https://www.orthodb.org/v10?query=67488at5204
2855at5204	Phospholipid-transporting ATPase	https://www.orthodb.org/v10?query=2855at5204
60438at5204	Matrin/U1-C-like, C2H2-type zinc finger	https://www.orthodb.org/v10?query=60438at5204
59024at5204	ribosomal protein L15	https://www.orthodb.org/v10?query=59024at5204
42036at5204	DNA primase	https://www.orthodb.org/v10?query=42036at5204
82589at5204	DUF498-domain-containing protein	https://www.orthodb.org/v10?query=82589at5204
51404at5204	WD40-repeat-containing domain	https://www.orthodb.org/v10?query=51404at5204
25118at5204	Pyridoxal phosphate-dependent transferase	https://www.orthodb.org/v10?query=25118at5204
9951at5204	glycosyltransferase family 66 protein	https://www.orthodb.org/v10?query=9951at5204
65868at5204	diacylglycerol acyltransferase	https://www.orthodb.org/v10?query=65868at5204
64285at5204	predicted protein	https://www.orthodb.org/v10?query=64285at5204
42267at5204	Histone deacetylase	https://www.orthodb.org/v10?query=42267at5204
69575at5204	h-sco1	https://www.orthodb.org/v10?query=69575at5204
49809at5204	ribosomal protein L2	https://www.orthodb.org/v10?query=49809at5204
78149at5204	acyl-CoA N-acyltransferase	https://www.orthodb.org/v10?query=78149at5204
49092at5204	Ribosomal protein L5 eukaryotic/L18 archaeal	https://www.orthodb.org/v10?query=49092at5204
71518at5204	DNA polymerase alpha/epsilon, subunit B	https://www.orthodb.org/v10?query=71518at5204
49857at5204	ribosome production factor 2	https://www.orthodb.org/v10?query=49857at5204
59387at5204	transcription elongation factor	https://www.orthodb.org/v10?query=59387at5204
81347at5204	Zinc finger, RING-type	https://www.orthodb.org/v10?query=81347at5204
2753at5204	WD40-repeat-containing domain	https://www.orthodb.org/v10?query=2753at5204
63368at5204	Small GTPase superfamily	https://www.orthodb.org/v10?query=63368at5204
71659at5204	Protein RER1	https://www.orthodb.org/v10?query=71659at5204
1857at5204	valine-tRNA ligase	https://www.orthodb.org/v10?query=1857at5204
75894at5204	translationally controlled tumor-associated	https://www.orthodb.org/v10?query=75894at5204
54010at5204	RNA polymerase I associated factor, A49-like protein	https://www.orthodb.org/v10?query=54010at5204
71772at5204	RNA polymerase Rpb7-like, N-terminal domain superfamily	https://www.orthodb.org/v10?query=71772at5204
8758at5204	Tetratricopeptide repeat	https://www.orthodb.org/v10?query=8758at5204
65134at5204	mitochondrial glyco protein	https://www.orthodb.org/v10?query=65134at5204
31934at5204	cytoplasmic protein	https://www.orthodb.org/v10?query=31934at5204
42951at5204	Cysteine synthase	https://www.orthodb.org/v10?query=42951at5204
22761at5204	oligomeric complex COG6	https://www.orthodb.org/v10?query=22761at5204
19048at5204	60S ribosomal export protein NMD3	https://www.orthodb.org/v10?query=19048at5204
71072at5204	Peptidyl-prolyl cis-trans isomerase	https://www.orthodb.org/v10?query=71072at5204
31762at5204	kinesin heavy chain	https://www.orthodb.org/v10?query=31762at5204
36287at5204	PEBP-like protein	https://www.orthodb.org/v10?query=36287at5204
33711at5204	kinase-like protein	https://www.orthodb.org/v10?query=33711at5204
83862at5204	Ribosomal protein S11	https://www.orthodb.org/v10?query=83862at5204
43455at5204	mitochondrial carrier	https://www.orthodb.org/v10?query=43455at5204
25103at5204	phenylalanine-tRNA ligase	https://www.orthodb.org/v10?query=25103at5204
3379at5204	aromatic acid exporter	https://www.orthodb.org/v10?query=3379at5204
6925at5204	para-aminobenzoic acid synthetase	https://www.orthodb.org/v10?query=6925at5204
84200at5204	Mitochondrial pyruvate carrier	https://www.orthodb.org/v10?query=84200at5204
30627at5204	Ornithine aminotransferase	https://www.orthodb.org/v10?query=30627at5204
39025at5204	P-loop containing nucleoside triphosphate hydrolase protein	https://www.orthodb.org/v10?query=39025at5204
57040at5204	inosine triphosphate pyrophosphatase-like protein	https://www.orthodb.org/v10?query=57040at5204
25048at5204	5-methylaminomethyl-2-thiouridylate- methyltransferase	https://www.orthodb.org/v10?query=25048at5204
10049at5204	DNA helicase	https://www.orthodb.org/v10?query=10049at5204
5447at5204	isoleucyl-tRNA synthetase	https://www.orthodb.org/v10?query=5447at5204
49816at5204	exosome complex component RRP45	https://www.orthodb.org/v10?query=49816at5204
15490at5204	P-loop containing nucleoside triphosphate hydrolase protein	https://www.orthodb.org/v10?query=15490at5204
16992at5204	CAP Gly-rich domain	https://www.orthodb.org/v10?query=16992at5204
57038at5204	40S ribosomal protein S0	https://www.orthodb.org/v10?query=57038at5204
65442at5204	kinetochore protein Nuf2	https://www.orthodb.org/v10?query=65442at5204
46243at5204	ATPase GET3	https://www.orthodb.org/v10?query=46243at5204
60315at5204	ras-domain-containing protein	https://www.orthodb.org/v10?query=60315at5204
31054at5204	putative rRNA pseudouridine synthase	https://www.orthodb.org/v10?query=31054at5204
8192at5204	Trehalase	https://www.orthodb.org/v10?query=8192at5204
72854at5204	maternal g10 transcript	https://www.orthodb.org/v10?query=72854at5204
1922at5204	high-affinity cell membrane calcium channel	https://www.orthodb.org/v10?query=1922at5204
17465at5204	aspartate kinase	https://www.orthodb.org/v10?query=17465at5204
87075at5204	Cytochrome c	https://www.orthodb.org/v10?query=87075at5204
31163at5204	NADH dehydrogenase (ubiquinone) 1 alpha subcomplex 9	https://www.orthodb.org/v10?query=31163at5204
91324at5204	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit OST2	https://www.orthodb.org/v10?query=91324at5204
10515at5204	WD40-repeat-containing domain	https://www.orthodb.org/v10?query=10515at5204
9248at5204	Mitochondrial Rho GTPase	https://www.orthodb.org/v10?query=9248at5204
22392at5204	SH3 domain	https://www.orthodb.org/v10?query=22392at5204
18922at5204	brg1-associated factor b	https://www.orthodb.org/v10?query=18922at5204
62454at5204	Asparagine synthase	https://www.orthodb.org/v10?query=62454at5204
50278at5204	PQ-loop repeat	https://www.orthodb.org/v10?query=50278at5204
15570at5204	Lysine--tRNA ligase	https://www.orthodb.org/v10?query=15570at5204
9974at5204	AP complex subunit beta	https://www.orthodb.org/v10?query=9974at5204
57993at5204	pre-mRNA-splicing factor SLT11	https://www.orthodb.org/v10?query=57993at5204
47069at5204	glycosyltransferase family 21 protein	https://www.orthodb.org/v10?query=47069at5204
75970at5204	Iron-sulfur cluster assembly protein	https://www.orthodb.org/v10?query=75970at5204
17584at5204	serine palmitoyltransferase	https://www.orthodb.org/v10?query=17584at5204
40504at5204	nagb/rpia/CoA transferase-like protein	https://www.orthodb.org/v10?query=40504at5204
7667at5204	dynamin GTPase	https://www.orthodb.org/v10?query=7667at5204
3727at5204	tricalbin	https://www.orthodb.org/v10?query=3727at5204
18446at5204	DNA polymerase alpha subunit B	https://www.orthodb.org/v10?query=18446at5204
86123at5204	ww domain binding protein	https://www.orthodb.org/v10?query=86123at5204
39124at5204	chromatin remodeling complex protein	https://www.orthodb.org/v10?query=39124at5204
72816at5204	syntaxin	https://www.orthodb.org/v10?query=72816at5204
48036at5204	VHS domain	https://www.orthodb.org/v10?query=48036at5204
24037at5204	tRNA (uracil(54)-C(5))-methyltransferase	https://www.orthodb.org/v10?query=24037at5204
76963at5204	pyridoxamine 5'-phosphate oxidase	https://www.orthodb.org/v10?query=76963at5204
3559at5204	RNA cytidine acetyltransferase	https://www.orthodb.org/v10?query=3559at5204
63961at5204	DinB-like domain	https://www.orthodb.org/v10?query=63961at5204
80684at5204	NADH dehydrogenase (ubiquinone) 1 alpha subcomplex 13	https://www.orthodb.org/v10?query=80684at5204
26486at5204	Ribonuclease Nob1, eukaryote	https://www.orthodb.org/v10?query=26486at5204
58523at5204	P-loop containing nucleoside triphosphate hydrolase protein	https://www.orthodb.org/v10?query=58523at5204
33481at5204	Threonylcarbamoyl-AMP synthase	https://www.orthodb.org/v10?query=33481at5204
26959at5204	DNA polymerase epsilon subunit	https://www.orthodb.org/v10?query=26959at5204
14878at5204	delta-1-pyrroline-5-carboxylate dehydrogenase	https://www.orthodb.org/v10?query=14878at5204
29476at5204	PCI-domain-containing protein	https://www.orthodb.org/v10?query=29476at5204
29983at5204	vacuolar-sorting protein 53 long isoform	https://www.orthodb.org/v10?query=29983at5204
44079at5204	vitamin B6 biosynthesis protein	https://www.orthodb.org/v10?query=44079at5204
80301at5204	NUDIX hydrolase	https://www.orthodb.org/v10?query=80301at5204
2321at5204	leucine-tRNA ligase	https://www.orthodb.org/v10?query=2321at5204
76934at5204	prefoldin, alpha subunit	https://www.orthodb.org/v10?query=76934at5204
30654at5204	AFG1-like ATPase	https://www.orthodb.org/v10?query=30654at5204
56887at5204	40S ribosomal protein S1	https://www.orthodb.org/v10?query=56887at5204
4179at5204	Sec1-like protein	https://www.orthodb.org/v10?query=4179at5204
82529at5204	Ribosomal protein	https://www.orthodb.org/v10?query=82529at5204
31047at5204	Rhodanese-like domain	https://www.orthodb.org/v10?query=31047at5204
33275at5204	RNA 3'-terminal phosphate cyclase	https://www.orthodb.org/v10?query=33275at5204
59871at5204	CDP-diacylglycerol--inositol 3-phosphatidyltransferase	https://www.orthodb.org/v10?query=59871at5204
1398at5204	Nitrite/Sulfite reductase ferredoxin-like domain	https://www.orthodb.org/v10?query=1398at5204
17070at5204	CDP-diacylglycerol-glycerol-3-phosphate 3-phosphatidyltransferase	https://www.orthodb.org/v10?query=17070at5204
86559at5204	Alpha/Beta hydrolase fold	https://www.orthodb.org/v10?query=86559at5204
16014at5204	WD40-repeat-containing domain	https://www.orthodb.org/v10?query=16014at5204
55117at5204	prohibitin PHB1	https://www.orthodb.org/v10?query=55117at5204
75418at5204	Leucine-rich repeat	https://www.orthodb.org/v10?query=75418at5204
49390at5204	Apoptosis-antagonizing transcription factor	https://www.orthodb.org/v10?query=49390at5204
74196at5204	MSF1-domain-containing protein	https://www.orthodb.org/v10?query=74196at5204
81050at5204	ribosomal protein L11	https://www.orthodb.org/v10?query=81050at5204
23018at5204	Signal recognition particle subunit SRP68	https://www.orthodb.org/v10?query=23018at5204
2498at5204	HECT domain	https://www.orthodb.org/v10?query=2498at5204
50045at5204	Pyrroline-5-carboxylate reductase	https://www.orthodb.org/v10?query=50045at5204
60376at5204	yeats-domain-containing protein	https://www.orthodb.org/v10?query=60376at5204
34054at5204	MICOS complex subunit MIC60	https://www.orthodb.org/v10?query=34054at5204
46723at5204	S-adenosylmethionine decarboxylase	https://www.orthodb.org/v10?query=46723at5204
60816at5204	BQ2448_4345 protein	https://www.orthodb.org/v10?query=60816at5204
78740at5204	Zinc finger, LIM-type	https://www.orthodb.org/v10?query=78740at5204
37793at5204	Serine/threonine-protein phosphatase	https://www.orthodb.org/v10?query=37793at5204
79567at5204	ribosomal protein L32e	https://www.orthodb.org/v10?query=79567at5204
13884at5204	initiation factor 2	https://www.orthodb.org/v10?query=13884at5204
91303at5204	Dynein light chain	https://www.orthodb.org/v10?query=91303at5204
63606at5204	pyridoxal 5'-phosphate synthase, glutaminase subunit Pdx2	https://www.orthodb.org/v10?query=63606at5204
30401at5204	Cwf19-like, C-terminal domain-1	https://www.orthodb.org/v10?query=30401at5204
62278at5204	Translin	https://www.orthodb.org/v10?query=62278at5204
9874at5204	actin-like ATPase domain-containing protein	https://www.orthodb.org/v10?query=9874at5204
37829at5204	homoserine kinase	https://www.orthodb.org/v10?query=37829at5204
49710at5204	Serine-type endopeptidase	https://www.orthodb.org/v10?query=49710at5204
85866at5204	ankyrin	https://www.orthodb.org/v10?query=85866at5204
83598at5204	Mediator complex, subunit Med31	https://www.orthodb.org/v10?query=83598at5204
9251at5204	Elongation factor G, mitochondrial	https://www.orthodb.org/v10?query=9251at5204
2273at5204	carbamoyl-phosphate synthase	https://www.orthodb.org/v10?query=2273at5204
37337at5204	eukaryotic translation initiation factor 2B delta subunit	https://www.orthodb.org/v10?query=37337at5204
28533at5204	26S Proteasome regulatory subunit 6A	https://www.orthodb.org/v10?query=28533at5204
21256at5204	actin-like ATPase domain-containing protein	https://www.orthodb.org/v10?query=21256at5204
14541at5204	Rab-GTPase-TBC domain	https://www.orthodb.org/v10?query=14541at5204
87294at5204	Cytochrome c oxidase subunit	https://www.orthodb.org/v10?query=87294at5204
