#name=ascomycota_odb10
#domain=eukaryota
#creation_date=2020-09-10
#number_of_BUSCOs=1706
#number_of_species=365
#max_intron=60000
#max_seq_len=70000
#Model_ID	Description	Link
97408at4890	Mitochondrial import receptor subunit tom-70	https://www.orthodb.org/v10?query=97408at4890
103938at4890	Nucleotide-diphospho-sugar transferase	https://www.orthodb.org/v10?query=103938at4890
344492at4890	NAD(P)-binding protein	https://www.orthodb.org/v10?query=344492at4890
304394at4890	Acyl-CoA N-acyltransferase	https://www.orthodb.org/v10?query=304394at4890
199023at4890	Cysteine protease	https://www.orthodb.org/v10?query=199023at4890
197945at4890	P-loop containing nucleoside triphosphate hydrolase protein	https://www.orthodb.org/v10?query=197945at4890
191311at4890	P-loop containing nucleoside triphosphate hydrolase protein	https://www.orthodb.org/v10?query=191311at4890
263086at4890	Rho GTPase activation protein	https://www.orthodb.org/v10?query=263086at4890
8345at4890	Sterol 3-beta-glucosyltransferase	https://www.orthodb.org/v10?query=8345at4890
293552at4890	Splicing factor 3b	https://www.orthodb.org/v10?query=293552at4890
318408at4890	metal ion transmembrane transporter activity	https://www.orthodb.org/v10?query=318408at4890
28975at4890	Transcription initiation factor TFIID subunit 1	https://www.orthodb.org/v10?query=28975at4890
49374at4890	Actin-related protein 8	https://www.orthodb.org/v10?query=49374at4890
13724at4890	Nucleoporin, Nup133/Nup155-like, C-terminal	https://www.orthodb.org/v10?query=13724at4890
99579at4890	Protein arginine N-methyltransferase	https://www.orthodb.org/v10?query=99579at4890
186295at4890	MutL, C-terminal, dimerisation	https://www.orthodb.org/v10?query=186295at4890
344310at4890	Chromatin-remodeling complex subunit ies6	https://www.orthodb.org/v10?query=344310at4890
341736at4890	Ribosomal protein L20, mitochondrial	https://www.orthodb.org/v10?query=341736at4890
43988at4890	Spindle pole body component	https://www.orthodb.org/v10?query=43988at4890
344512at4890	Sas10/Utp3/C1D	https://www.orthodb.org/v10?query=344512at4890
218391at4890	Farnesyl pyrophosphate synthase	https://www.orthodb.org/v10?query=218391at4890
72314at4890	DNA mismatch repair protein	https://www.orthodb.org/v10?query=72314at4890
40894at4890	WD40-repeat-containing domain	https://www.orthodb.org/v10?query=40894at4890
260012at4890	Dihydroorotase	https://www.orthodb.org/v10?query=260012at4890
288189at4890	RNA cap guanine-N2 methyltransferase	https://www.orthodb.org/v10?query=288189at4890
36099at4890	P-loop containing nucleoside triphosphate hydrolase protein	https://www.orthodb.org/v10?query=36099at4890
73707at4890	Far11/STRP, C-terminal	https://www.orthodb.org/v10?query=73707at4890
198916at4890	Ribonuclease III	https://www.orthodb.org/v10?query=198916at4890
272927at4890	Methyltransferase-like protein	https://www.orthodb.org/v10?query=272927at4890
287038at4890	Gamma-glutamylcyclotransferase	https://www.orthodb.org/v10?query=287038at4890
343384at4890	Rtr1/RPAP2 domain	https://www.orthodb.org/v10?query=343384at4890
324491at4890	Actin-related protein 2/3 complex subunit 3	https://www.orthodb.org/v10?query=324491at4890
284179at4890	Protein YIP	https://www.orthodb.org/v10?query=284179at4890
110617at4890	Methionyl-tRNA synthetase	https://www.orthodb.org/v10?query=110617at4890
23385at4890	WD40-repeat-containing domain	https://www.orthodb.org/v10?query=23385at4890
352985at4890	Cytochrome c oxidase subunit	https://www.orthodb.org/v10?query=352985at4890
156600at4890	Nop domain	https://www.orthodb.org/v10?query=156600at4890
330751at4890	Pre-rRNA-processing protein TSR2	https://www.orthodb.org/v10?query=330751at4890
118634at4890	Nuclear elongation and deformation protein 1	https://www.orthodb.org/v10?query=118634at4890
29193at4890	ATP-dependent helicase, C-terminal	https://www.orthodb.org/v10?query=29193at4890
274593at4890	Peptidase S8 propeptide/proteinase inhibitor I9	https://www.orthodb.org/v10?query=274593at4890
207798at4890	Pyridoxal phosphate-dependent transferase	https://www.orthodb.org/v10?query=207798at4890
15115at4890	MIF4G-like domain superfamily	https://www.orthodb.org/v10?query=15115at4890
5330at4890	Paired amphipathic helix	https://www.orthodb.org/v10?query=5330at4890
253075at4890	Glycerol	https://www.orthodb.org/v10?query=253075at4890
305767at4890	Ubiquitin-conjugating enzyme	https://www.orthodb.org/v10?query=305767at4890
266338at4890	EF-hand	https://www.orthodb.org/v10?query=266338at4890
244012at4890	Methylthioribulose-1-phosphate dehydratase	https://www.orthodb.org/v10?query=244012at4890
13343at4890	tRNA (Cytidine(32)-2'-O)-methyltransferase non-catalytic subunit TRM732	https://www.orthodb.org/v10?query=13343at4890
153364at4890	Phosphatidylethanolamine N-methyltransferase	https://www.orthodb.org/v10?query=153364at4890
10358at4890	nucleic acid-binding protein	https://www.orthodb.org/v10?query=10358at4890
263017at4890	Mitochondrial ribosomal small subunit component	https://www.orthodb.org/v10?query=263017at4890
337000at4890	DNA replication complex GINS protein PSF2	https://www.orthodb.org/v10?query=337000at4890
232480at4890	Cyclin-like	https://www.orthodb.org/v10?query=232480at4890
96550at4890	WD40-repeat-containing domain	https://www.orthodb.org/v10?query=96550at4890
322265at4890	U3 small nucleolar RNA-associated protein 11	https://www.orthodb.org/v10?query=322265at4890
235936at4890	Protein kinase domain	https://www.orthodb.org/v10?query=235936at4890
7497at4890	Transcription elongation factor Spt6	https://www.orthodb.org/v10?query=7497at4890
219862at4890	Glutamine synthetase	https://www.orthodb.org/v10?query=219862at4890
30409at4890	DNA helicase	https://www.orthodb.org/v10?query=30409at4890
305993at4890	Mitochondrial distribution and morphology protein 10	https://www.orthodb.org/v10?query=305993at4890
65695at4890	ArfGAP domain superfamily	https://www.orthodb.org/v10?query=65695at4890
41512at4890	Mammalian uncoordinated homology 13, domain 2	https://www.orthodb.org/v10?query=41512at4890
190976at4890	clathrin binding	https://www.orthodb.org/v10?query=190976at4890
122697at4890	Guanosine-diphosphatase	https://www.orthodb.org/v10?query=122697at4890
18066at4890	P-type ATPase	https://www.orthodb.org/v10?query=18066at4890
350523at4890	Putative ring finger domain protein	https://www.orthodb.org/v10?query=350523at4890
172384at4890	tRNA N6-adenosine threonylcarbamoyltransferase	https://www.orthodb.org/v10?query=172384at4890
122978at4890	ATP synthase subunit alpha	https://www.orthodb.org/v10?query=122978at4890
100311at4890	Winged helix-like DNA-binding domain superfamily	https://www.orthodb.org/v10?query=100311at4890
127478at4890	D-isomer specific 2-hydroxyacid dehydrogenase, NAD-binding domain	https://www.orthodb.org/v10?query=127478at4890
165228at4890	26S Proteasome regulatory subunit 6A	https://www.orthodb.org/v10?query=165228at4890
334427at4890	Mitochondrial ATPase complex subunit ATP10	https://www.orthodb.org/v10?query=334427at4890
5596at4890	Chromo domain	https://www.orthodb.org/v10?query=5596at4890
121809at4890	DNA mismatch repair protein MutS, core	https://www.orthodb.org/v10?query=121809at4890
18168at4890	WD40/YVTN repeat-like-containing domain superfamily	https://www.orthodb.org/v10?query=18168at4890
247789at4890	UDP-N-acetylglucosamine-dolichyl-phosphate N-acetylglucosaminephosphotransferase	https://www.orthodb.org/v10?query=247789at4890
100974at4890	Glycylpeptide N-tetradecanoyltransferase	https://www.orthodb.org/v10?query=100974at4890
293868at4890	Cation efflux family protein family	https://www.orthodb.org/v10?query=293868at4890
204028at4890	Methylthioribose-1-phosphate isomerase	https://www.orthodb.org/v10?query=204028at4890
266187at4890	Mannosyltransferase	https://www.orthodb.org/v10?query=266187at4890
342489at4890	tRNA-splicing endonuclease, subunit Sen54	https://www.orthodb.org/v10?query=342489at4890
342950at4890	Golgi apparatus membrane protein TVP18	https://www.orthodb.org/v10?query=342950at4890
345932at4890	Calponin	https://www.orthodb.org/v10?query=345932at4890
145042at4890	Adenylosuccinate lyase	https://www.orthodb.org/v10?query=145042at4890
249995at4890	DUF1640-domain-containing protein	https://www.orthodb.org/v10?query=249995at4890
116775at4890	DNA polymerase alpha subunit B	https://www.orthodb.org/v10?query=116775at4890
265943at4890	Ribosomal protein L21-like	https://www.orthodb.org/v10?query=265943at4890
338973at4890	SH3 domain	https://www.orthodb.org/v10?query=338973at4890
154723at4890	SUN domain	https://www.orthodb.org/v10?query=154723at4890
350575at4890	pyridoxal 5'-phosphate synthase, glutaminase subunit Pdx2	https://www.orthodb.org/v10?query=350575at4890
254786at4890	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit WBP1	https://www.orthodb.org/v10?query=254786at4890
21153at4890	WD40-repeat-containing domain	https://www.orthodb.org/v10?query=21153at4890
81642at4890	Non-specific serine/threonine protein kinase	https://www.orthodb.org/v10?query=81642at4890
348590at4890	Arrestin, C-terminal	https://www.orthodb.org/v10?query=348590at4890
233273at4890	ATP phosphoribosyltransferase	https://www.orthodb.org/v10?query=233273at4890
306220at4890	Phosphatidate cytidylyltransferase	https://www.orthodb.org/v10?query=306220at4890
264525at4890	26S proteasome regulatory subunit rpn-8	https://www.orthodb.org/v10?query=264525at4890
307611at4890	GINS complex, subunit Psf3	https://www.orthodb.org/v10?query=307611at4890
348758at4890	Protein FYV4, mitochondrial	https://www.orthodb.org/v10?query=348758at4890
157162at4890	WD40-repeat-containing domain	https://www.orthodb.org/v10?query=157162at4890
250301at4890	Glucosidase 2 subunit beta	https://www.orthodb.org/v10?query=250301at4890
