#name=mucoromycota_odb10
#domain=eukaryota
#creation_date=2020-08-05
#number_of_BUSCOs=1614
#number_of_species=21
#max_intron=60000
#max_seq_len=70000
#Model_ID	Description	Link
3541at1913637	RNA-binding domain-containing protein	https://www.orthodb.org/v10?query=3541at1913637
9222at1913637	CBF-domain-containing protein	https://www.orthodb.org/v10?query=9222at1913637
2129at1913637	AP-1 complex subunit gamma	https://www.orthodb.org/v10?query=2129at1913637
19540at1913637	P-loop containing nucleoside triphosphate hydrolase protein	https://www.orthodb.org/v10?query=19540at1913637
3677at1913637	Vps52-domain-containing protein	https://www.orthodb.org/v10?query=3677at1913637
2278at1913637	kinase-like domain-containing protein	https://www.orthodb.org/v10?query=2278at1913637
14956at1913637	Sterol-4-alpha-carboxylate 3-dehydrogenase, decarboxylating	https://www.orthodb.org/v10?query=14956at1913637
18346at1913637	Endoplasmic reticulum vesicle transporter-domain-containing protein	https://www.orthodb.org/v10?query=18346at1913637
10589at1913637	acyl-CoA dehydrogenase/oxidase	https://www.orthodb.org/v10?query=10589at1913637
26249at1913637	putative polysaccharide biosynthesis protein	https://www.orthodb.org/v10?query=26249at1913637
14320at1913637	Las1-domain-containing protein	https://www.orthodb.org/v10?query=14320at1913637
21454at1913637	Vacuolar protein sorting-associated protein 29	https://www.orthodb.org/v10?query=21454at1913637
21235at1913637	Ribosome biogenesis protein NOP53	https://www.orthodb.org/v10?query=21235at1913637
23151at1913637	50S ribosomal protein L30e-like protein	https://www.orthodb.org/v10?query=23151at1913637
8386at1913637	26S proteasome subunit P45	https://www.orthodb.org/v10?query=8386at1913637
21950at1913637	CTLH, C-terminal LisH motif	https://www.orthodb.org/v10?query=21950at1913637
3299at1913637	exocyst complex component Sec6	https://www.orthodb.org/v10?query=3299at1913637
5629at1913637	eukaryotic membrane protein family-domain-containing protein	https://www.orthodb.org/v10?query=5629at1913637
6212at1913637	Sphinganine-1-phosphate aldolase	https://www.orthodb.org/v10?query=6212at1913637
23068at1913637	Calcineurin subunit B	https://www.orthodb.org/v10?query=23068at1913637
18867at1913637	Zinc finger, RING-type	https://www.orthodb.org/v10?query=18867at1913637
12403at1913637	developmentally-regulated GTP-binding protein 1	https://www.orthodb.org/v10?query=12403at1913637
4692at1913637	Ku, C-terminal	https://www.orthodb.org/v10?query=4692at1913637
1375at1913637	Inositol polyphosphate phosphatase	https://www.orthodb.org/v10?query=1375at1913637
15490at1913637	coiled-coil domain-containing protein 174-like	https://www.orthodb.org/v10?query=15490at1913637
8132at1913637	argininosuccinate lyase	https://www.orthodb.org/v10?query=8132at1913637
7220at1913637	heat shock protein Hsp90	https://www.orthodb.org/v10?query=7220at1913637
3202at1913637	Tryptophan synthase	https://www.orthodb.org/v10?query=3202at1913637
94at1913637	Protein Csf1	https://www.orthodb.org/v10?query=94at1913637
9010at1913637	Pyridoxal phosphate-dependent transferase	https://www.orthodb.org/v10?query=9010at1913637
1896at1913637	FACT complex subunit spt16	https://www.orthodb.org/v10?query=1896at1913637
3184at1913637	Nop14-like protein	https://www.orthodb.org/v10?query=3184at1913637
29641at1913637	Ribosomal protein S16	https://www.orthodb.org/v10?query=29641at1913637
12815at1913637	ercc4 domain-containing protein	https://www.orthodb.org/v10?query=12815at1913637
3061at1913637	rab-GTPase-TBC domain-domain-containing protein	https://www.orthodb.org/v10?query=3061at1913637
17686at1913637	general substrate transporter	https://www.orthodb.org/v10?query=17686at1913637
20243at1913637	DHH phosphoesterase	https://www.orthodb.org/v10?query=20243at1913637
26447at1913637	A0A2I1GL47_9GLOM	https://www.orthodb.org/v10?query=26447at1913637
13044at1913637	electron transfer flavo protein, alpha subunit	https://www.orthodb.org/v10?query=13044at1913637
16973at1913637	Methyltransferase c20orf7 mitochondrial-like isoform 1	https://www.orthodb.org/v10?query=16973at1913637
19844at1913637	Acyltransferase-domain-containing protein	https://www.orthodb.org/v10?query=19844at1913637
5489at1913637	Anaphase-promoting complex subunit 5	https://www.orthodb.org/v10?query=5489at1913637
18161at1913637	CDK-activating kinase assembly factor	https://www.orthodb.org/v10?query=18161at1913637
8237at1913637	Cysteine proteinase	https://www.orthodb.org/v10?query=8237at1913637
2019at1913637	Armadillo-type protein	https://www.orthodb.org/v10?query=2019at1913637
22578at1913637	Co-chaperone Hsc20	https://www.orthodb.org/v10?query=22578at1913637
325at1913637	WD40-repeat-containing domain	https://www.orthodb.org/v10?query=325at1913637
12462at1913637	P-loop containing nucleoside triphosphate hydrolase protein	https://www.orthodb.org/v10?query=12462at1913637
8401at1913637	Sodium/hydrogen exchanger	https://www.orthodb.org/v10?query=8401at1913637
19882at1913637	Triose-phosphate transporter family-domain-containing protein	https://www.orthodb.org/v10?query=19882at1913637
23053at1913637	RNA polymerase Rpb7-like, N-terminal domain superfamily	https://www.orthodb.org/v10?query=23053at1913637
15570at1913637	Transcriptional repressor TCF25-domain-containing protein	https://www.orthodb.org/v10?query=15570at1913637
252at1913637	DNA-directed RNA polymerase subunit	https://www.orthodb.org/v10?query=252at1913637
15743at1913637	phosphatidylinositol glycan, class U	https://www.orthodb.org/v10?query=15743at1913637
9066at1913637	Coronin	https://www.orthodb.org/v10?query=9066at1913637
15115at1913637	Mo25-like protein	https://www.orthodb.org/v10?query=15115at1913637
21263at1913637	Protein-lysine N-methyltransferase EFM4	https://www.orthodb.org/v10?query=21263at1913637
3366at1913637	glutamyl-tRNA synthetase	https://www.orthodb.org/v10?query=3366at1913637
336at1913637	DNA-directed RNA polymerase subunit	https://www.orthodb.org/v10?query=336at1913637
3537at1913637	ABC transporter type 1, transmembrane domain	https://www.orthodb.org/v10?query=3537at1913637
24333at1913637	TPR-like protein	https://www.orthodb.org/v10?query=24333at1913637
2098at1913637	DNA helicase	https://www.orthodb.org/v10?query=2098at1913637
16266at1913637	TIP41-like family-domain-containing protein	https://www.orthodb.org/v10?query=16266at1913637
8828at1913637	P-loop containing nucleoside triphosphate hydrolase protein	https://www.orthodb.org/v10?query=8828at1913637
314at1913637	Armadillo-type protein	https://www.orthodb.org/v10?query=314at1913637
21429at1913637	Endonuclease V	https://www.orthodb.org/v10?query=21429at1913637
15026at1913637	Terpenoid cyclases/Protein prenyltransferase	https://www.orthodb.org/v10?query=15026at1913637
9733at1913637	Fumarylacetoacetase	https://www.orthodb.org/v10?query=9733at1913637
27080at1913637	Ragulator complex protein LAMTOR2-B	https://www.orthodb.org/v10?query=27080at1913637
14986at1913637	K Homology domain, type 1	https://www.orthodb.org/v10?query=14986at1913637
24512at1913637	Thioredoxin-like protein 4A	https://www.orthodb.org/v10?query=24512at1913637
13274at1913637	protein serine/threonine phosphatase 2C	https://www.orthodb.org/v10?query=13274at1913637
2321at1913637	2-oxoglutarate dehydrogenase, E1 component	https://www.orthodb.org/v10?query=2321at1913637
10144at1913637	Alpha/Beta hydrolase protein	https://www.orthodb.org/v10?query=10144at1913637
5685at1913637	Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase, B subunit	https://www.orthodb.org/v10?query=5685at1913637
2539at1913637	ER membrane protein complex subunit 1	https://www.orthodb.org/v10?query=2539at1913637
12604at1913637	tryptophanyl-tRNA synthetase	https://www.orthodb.org/v10?query=12604at1913637
23078at1913637	ran guanine nucleotide release factor-like	https://www.orthodb.org/v10?query=23078at1913637
11052at1913637	Mitochondrial small ribosomal subunit Rsm22-domain-containing protein	https://www.orthodb.org/v10?query=11052at1913637
16155at1913637	Endonuclease/exonuclease/phosphatase	https://www.orthodb.org/v10?query=16155at1913637
24059at1913637	MICOS complex subunit	https://www.orthodb.org/v10?query=24059at1913637
22093at1913637	thioredoxin-like protein	https://www.orthodb.org/v10?query=22093at1913637
25099at1913637	Protein-tyrosine phosphatase, low molecular weight	https://www.orthodb.org/v10?query=25099at1913637
13957at1913637	phosphoribosylaminoimidazole-succinocarboxamide synthase	https://www.orthodb.org/v10?query=13957at1913637
28130at1913637	histone deacetylase complex subunit sap18	https://www.orthodb.org/v10?query=28130at1913637
17578at1913637	Arp2/3 complex 34 kDa subunit	https://www.orthodb.org/v10?query=17578at1913637
1046at1913637	DNA mismatch repair protein MutS	https://www.orthodb.org/v10?query=1046at1913637
2519at1913637	Transcription elongation factor SPT5	https://www.orthodb.org/v10?query=2519at1913637
3809at1913637	integrin alpha n-terminal domain superfamilyprotein	https://www.orthodb.org/v10?query=3809at1913637
27396at1913637	secreted salivary protein	https://www.orthodb.org/v10?query=27396at1913637
6136at1913637	peptidase M24, structural domain-containing protein	https://www.orthodb.org/v10?query=6136at1913637
7662at1913637	Translocation protein sec63	https://www.orthodb.org/v10?query=7662at1913637
17787at1913637	Cytosolic Fe-S cluster assembly factor CFD1	https://www.orthodb.org/v10?query=17787at1913637
13575at1913637	eukaryotic protein	https://www.orthodb.org/v10?query=13575at1913637
30484at1913637	Protein of unknown function DUF1674	https://www.orthodb.org/v10?query=30484at1913637
28920at1913637	putative mitochondrial ribosomal protein S19	https://www.orthodb.org/v10?query=28920at1913637
8185at1913637	Protein-domain-containing protein	https://www.orthodb.org/v10?query=8185at1913637
15319at1913637	ribosomal protein L4	https://www.orthodb.org/v10?query=15319at1913637
20158at1913637	Phosphatidic acid phosphatase type 2/haloperoxidase	https://www.orthodb.org/v10?query=20158at1913637
12463at1913637	P-loop containing nucleoside triphosphate hydrolase protein	https://www.orthodb.org/v10?query=12463at1913637
2356at1913637	aconitate hydratase	https://www.orthodb.org/v10?query=2356at1913637
5855at1913637	Calponin homology domain-containing protein	https://www.orthodb.org/v10?query=5855at1913637
30024at1913637	NDUFb11 subunit of NADH dehydrogenase 1 beta subcomplex	https://www.orthodb.org/v10?query=30024at1913637
22125at1913637	DUF572-domain-containing protein	https://www.orthodb.org/v10?query=22125at1913637
23562at1913637	Zinc finger, CCHC-type	https://www.orthodb.org/v10?query=23562at1913637
3793at1913637	methionyl-tRNA synthetase	https://www.orthodb.org/v10?query=3793at1913637
4899at1913637	AdoMet-dependent rRNA methyltransferase SPB1	https://www.orthodb.org/v10?query=4899at1913637
15768at1913637	Peroxisomal membrane protein PEX16	https://www.orthodb.org/v10?query=15768at1913637
11810at1913637	Phosphomevalonate kinase	https://www.orthodb.org/v10?query=11810at1913637
12122at1913637	Thioredoxin-like protein	https://www.orthodb.org/v10?query=12122at1913637
22432at1913637	Ubiquitin-conjugating enzyme E2	https://www.orthodb.org/v10?query=22432at1913637
